Input,Output
158.699999999966,0.998771609865512
158.799999999966,0.988835096847233
158.899999999966,0.969018470406691
158.999999999966,0.939519731724752
159.099999999966,0.900633622447372
159.199999999966,0.852748679724398
159.299999999966,0.796343354074826
159.399999999966,0.731981228867489
159.499999999966,0.660305389182094
159.599999999966,0.582031996315978
159.699999999966,0.497943132136826
159.799999999966,0.408878984779527
159.899999999966,0.315729453763737
159.999999999966,0.219425258412169
160.099999999966,0.120928638410948
160.199999999966,0.021223739428362
160.299999999966,-0.0786932201429
160.399999999966,-0.17782390307107
160.499999999966,-0.275177828340466
160.599999999966,-0.369782267710783
160.699999999966,-0.460691964895953
160.799999999966,-0.546998580252349
160.899999999966,-0.627839766608603
160.999999999966,-0.702407785553095
161.099999999966,-0.769957578089526
161.199999999966,-0.829814209019787
161.299999999966,-0.881379610673637
161.399999999966,-0.924138558603028
161.499999999966,-0.957663819534429
161.599999999966,-0.981620420142631
161.699999999966,-0.995768993993329
161.799999999966,-0.999968173213518
161.899999999966,-0.99417600099249
161.999999999966,-0.978450350800445
162.099999999966,-0.952948348135877
162.199999999966,-0.917924800579596
162.299999999966,-0.8737296518415
162.399999999966,-0.820804485238856
162.499999999966,-0.759678111541601
162.599999999966,-0.690961285269984
162.699999999966,-0.615340602237424
162.799999999966,-0.533571639311824
162.899999999966,-0.446471404941603
162.999999999966,-0.35491017587698
163.099999999966,-0.259802801652755
163.199999999966,-0.162099563713804
163.299999999966,-0.062776680517162
163.399999999966,0.03717344651994
163.499999999966,0.136752148767378
163.599999999966,0.234964468748528
163.699999999966,0.330829101426924
163.799999999966,0.423388199081372
163.899999999966,0.511716941804132
163.999999999966,0.594932777995567
164.099999999966,0.672204242527855
164.199999999966,0.742759264470027
164.299999999966,0.805892881365148
164.399999999966,0.860974282982471
164.499999999966,0.907453114164465
164.599999999966,0.944864973793853
164.699999999966,0.972836054935947
164.799999999966,0.991086879793953
164.899999999966,0.999435092158834
164.999999999966,0.99779727945218
165.099999999965,0.986189806157175
165.199999999965,0.964728650310049
165.299999999965,0.933628244685933
165.399999999965,0.893199334257363
165.499999999965,0.843845871333365
165.599999999965,0.786060979401334
165.699999999965,0.720422026000374
165.799999999965,0.647584853855484
165.899999999965,0.568277227913919
165.999999999965,0.483291563758563
166.099999999965,0.393477010053033
166.199999999965,0.299730964129312
166.299999999965,0.202990105489842
166.399999999965,0.104221036815981
166.499999999965,0.004410625993149
166.599999999965,-0.095443854346703
166.699999999965,-0.194344691243411
166.799999999965,-0.291303700227084
166.899999999965,-0.385352098930235
166.999999999965,-0.475550186841396
167.099999999965,-0.560996734481581
167.199999999965,-0.640837988191695
167.299999999965,-0.714276200556717
167.399999999965,-0.780577601234058
167.499999999965,-0.839079728544554
167.599999999965,-0.889198048570285
167.699999999965,-0.930431795624504
167.799999999965,-0.962368975736725
167.899999999965,-0.98469048316026
167.999999999965,-0.997173288771466
168.099999999965,-0.99969266850293
168.199999999965,-0.992223449545173
168.299999999965,-0.974840261865035
168.399999999965,-0.947716792527695
168.499999999965,-0.911124050272924
168.599999999965,-0.865427657685417
168.699999999965,-0.811084198014641
168.799999999965,-0.748636653146126
168.899999999965,-0.678708978305714
168.999999999965,-0.601999867705474
169.099999999965,-0.519275773421824
169.199999999965,-0.431363247259845
169.299999999965,-0.339140682121028
169.399999999965,-0.243529535391411
169.499999999965,-0.145485122044379
169.599999999965,-0.045987069448812
169.699999999965,0.053970470743328
169.799999999965,0.153388755832066
169.899999999965,0.251274431176167
169.999999999965,0.346649455464186
170.099999999965,0.438560872980335
170.199999999965,0.526090335222565
170.299999999965,0.608363276737644
170.399999999965,0.684557653489679
170.499999999965,0.753912156452724
170.599999999965,0.815733818358758
170.699999999965,0.869404937597469
170.799999999965,0.914389250086798
170.899999999965,0.950237287446138
170.999999999965,0.976590867936009
171.099999999965,0.993186675291498
171.199999999965,0.999858889691334
171.299999999965,0.996540844574784
171.399999999965,0.983265692751855
171.499999999965,0.960166075151365
171.599999999965,0.927472795516686
171.699999999965,0.885512514290956
171.799999999965,0.834704484733925
171.899999999965,0.775556363882084
171.999999999965,0.708659140207148
172.099999999965,0.63468122865487
172.199999999965,0.554361792063551
172.299999999965,0.468503355693625
172.399999999965,0.377963788660231
172.499999999965,0.28364773238871
172.599999999965,0.18649756173669
172.699999999965,0.087483969095639
172.799999999965,-0.012403734446204
172.899999999965,-0.112167503973646
172.999999999965,-0.210810532878975
173.099999999965,-0.307347212624476
173.199999999965,-0.400812980616968
173.299999999965,-0.49027395779824
173.399999999965,-0.574836279656267
173.499999999965,-0.653655027423532
173.599999999965,-0.725942670226451
173.699999999965,-0.790976933833171
173.799999999965,-0.848108017379248
173.899999999965,-0.896765085962939
173.999999999965,-0.936461974238791
174.099999999965,-0.966802044021243
174.199999999965,-0.987482147362087
174.299999999965,-0.998295655504696
174.399999999965,-0.999134523450176
174.499999999965,-0.989990369507308
174.599999999965,-0.970954559039624
174.699999999965,-0.942217291572937
174.799999999965,-0.904065700384462
174.899999999965,-0.856880983562159
174.999999999964,-0.801134595199303
175.099999999965,-0.737383534781072
175.199999999964,-0.666264781829936
175.299999999964,-0.588488931416571
175.399999999964,-0.504833094129114
175.499999999964,-0.416133131440706
175.599999999964,-0.323275304058319
175.699999999964,-0.227187416698391
175.799999999964,-0.128829547768934
175.899999999964,-0.029184456583613
175.999999999964,0.07075223604485
176.099999999964,0.169981995718277
176.199999999964,0.267513351479119
176.299999999964,0.362371802260085
176.399999999964,0.453609553777063
176.499999999964,0.540314988576134
176.599999999964,0.621621774613695
176.699999999964,0.6967175213602
176.799999999964,0.764851896937428
176.899999999964,0.825344125186916
176.999999999964,0.877589787760002
177.099999999964,0.92106686326641
177.199999999964,0.955340943139309
177.299999999964,0.980069572102075
177.399999999964,0.995005669868337
177.499999999964,0.999999999886415
177.599999999964,0.995002660461687
177.699999999964,0.980063583357772
177.799999999964,0.955332034894906
177.899999999964,0.921055124530141
177.999999999964,0.877575335821438
178.099999999964,0.82532710444502
178.199999999964,0.764832477457888
178.299999999964,0.696695897176007
178.399999999964,0.621598161786548
178.499999999964,0.540289623037596
178.599999999964,0.453582688971211
178.699999999964,0.362343706611179
178.799999999964,0.26748430570954
178.899999999964,0.169952290043863
178.999999999964,0.070722167274826
179.099999999964,-0.029214588012036
179.199999999964,-0.128859440792485
179.299999999964,-0.227216772635859
179.399999999964,-0.323303829594881
179.499999999964,-0.416160541558681
179.599999999964,-0.504859114955562
179.699999999964,-0.588513302960045
179.799999999964,-0.666287260578032
179.899999999964,-0.737403896133568
179.999999999964,-0.801152635712297
